label_order,target_id,target_type,doc_id,role,url,predicted_medium,predicted_relevant,predicted_evidence,gold_relevant,notes
178,play_store_app__superstudio,play_store_app,privacy_policy-02,privacy_policy,http://superlab.hlxmf.com/happybees_privacy.html,prose,1,"We attaches great importance to protecting your privacy. Before using the apps provided by us, please read carefully the following statements. In order to provide more accurate and well-targeted se...",,
179,play_store_app__hallowen,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.cyberdotinc.hallowen&hl=en&gl=US,,0,,,
179,play_store_app__hallowen,play_store_app,privacy_policy-02,privacy_policy,https://cyberdotinc.wordpress.com/,prose,1,"In the following circumstances, we may disclose your personal information according to your wish or regulations by law:",,
180,app_store_app__whatthequote,app_store_app,privacy_policy-00,privacy_policy,https://vitotechnology.com/privacy-policy,prose,1,"PLEASE READ THIS PRIVACY POLICY CAREFULLY. It contains important information about how Vito Technology, Inc. ( “Vito Technology” or “we” ) collects, uses, and shares personal information when you u...",,
180,app_store_app__whatthequote,app_store_app,app_ads_txt-01,app_ads_txt,https://vitotechnology.com/app-ads.txt,machine_readable,1,registry enumerates 53 named vendor(s),,
181,data_broker__iqzone-inc,data_broker,privacy_policy-00,privacy_policy,https://iqzone.com/privacy-policy/,prose,1,"IQzone provides advertising technology services that allow publishers of mobile applications (“apps”) to show ads in their apps, and for advertisers to reach audiences that may be interested in the...",,
181,data_broker__iqzone-inc,data_broker,sellers_json-21,sellers_json,https://iqzone.com/sellers.json,machine_readable,1,registry enumerates 200 named vendor(s),,
182,app_store_app__bassguitarchords,app_store_app,privacy_policy-00,privacy_policy,https://docs.google.com/document/d/1038GnhwRCeInKL_xrhZPGZ8LMaeRgOUTpVEW-tG5rz4/pub,prose,1,"Among the types of Personal Data that this Application collects, by itself or through third parties, there are: Geographic position, Cookie and Usage Data. Other Personal Data collected may be desc...",,
183,play_store_app__wooden,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=name.zuy.android.lw.wooden&hl=en&gl=US,,0,,,
183,play_store_app__wooden,play_store_app,privacy_policy-02,privacy_policy,http://apps.zuy.name/android/privacy.html,prose,1,"This privacy notice for Personal (""Company,"" ""we,"" ""us,"" or ""our""), describes how and why we might collect, store, use, and/or share (""process"") your information when you use our services (""Service...",,
184,data_broker__adverticum-cplc,data_broker,privacy_policy-00,privacy_policy,https://adverticum.net/english/privacy-and-data-processing-information/,prose,0,,,
184,data_broker__adverticum-cplc,data_broker,help_doc-01,help_doc,https://adverticum.net/szolgaltatasaink/adserver/support/,other_doc,0,,,
184,data_broker__adverticum-cplc,data_broker,do_not_sell-02,do_not_sell,https://adverticum.net/szolgaltatasaink/adserver/opt_out/,prose,0,,,
184,data_broker__adverticum-cplc,data_broker,subprocessor_list-03,subprocessor_list,https://adverticum.net/subprocessors,prose,1,Sell ad spaces on your website or manage campaigns from agencies and direct advertisers.,,
184,data_broker__adverticum-cplc,data_broker,partners_page-04,partners_page,https://adverticum.net/our-partners,other_doc,0,,,
185,play_store_app__homedesign,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.homedecorationapp.homedesign&hl=en&gl=US,,0,,,
185,play_store_app__homedesign,play_store_app,privacy_policy-02,privacy_policy,http://muslimmediaprivacypolicy.blogspot.com/2017/05/muslim-media-privacy-policy.html,prose,1,"1.3 Where You access the Services through a third party website or platform (such as Windows Store, App Store and Google Play Store) please be aware that the privacy policies of those websites and ...",,
186,play_store_app__qualitytime,play_store_app,store_listing-00,store_listing,https://play.google.com/store/apps/details?id=com.zerodesktop.appdetox.qualitytime&hl=en&gl=US,,0,,,
186,play_store_app__qualitytime,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.zerodesktop.appdetox.qualitytime&hl=en&gl=US,,0,,,
186,play_store_app__qualitytime,play_store_app,privacy_policy-02,privacy_policy,https://www.qualitytimeapp.com:443/privacy/,prose,1,"Mobidays, Inc. provides this Privacy Policy to inform you of our policies and procedures regarding the collection, use, disclosure and protection of personal information we receive from users of th...",,
186,play_store_app__qualitytime,play_store_app,app_ads_txt-03,app_ads_txt,https://www.qualitytimeapp.com:443/app-ads.txt,machine_readable,1,registry enumerates 19 named vendor(s),,
187,website__expertvoice-com,website,privacy_policy-00,privacy_policy,https://www.expertvoice.com/privacy-policy/,prose,1,"This Privacy Policy describes how ExpertVoice, Inc. (“ExpertVoice,” “we,” “us,” “our”), a company located and incorporated in the United States, collects, uses, and shares information about you tha...",,
187,website__expertvoice-com,website,help_doc-01,help_doc,https://expert-support.expertvoice.com/hc/en-us,other_doc,0,,,
187,website__expertvoice-com,website,cookie_policy-02,cookie_policy,https://www.expertvoice.com/privacy-policy/javascriptvoid(0);,prose,0,,,
188,app_store_app__farm,app_store_app,privacy_policy-00,privacy_policy,https://www.ezone.com/help/privacy.htm,prose,1,Ezone PTY PTD has created this privacy statement in order to demonstrate our firm commitment to privacy. The following discloses our information gathering and dissemination practices for our websit...,,
188,app_store_app__farm,app_store_app,app_ads_txt-01,app_ads_txt,https://www.ezone.com/app-ads.txt,machine_readable,1,registry enumerates 43 named vendor(s),,
189,website__reuters-com,website,privacy_policy-00,privacy_policy,https://www.thomsonreuters.com/en/privacy-statement,structured,1,"Legal Connect with legal professionals worldwide to share insights, solve challenges, and discover best practices.",,
190,app_store_app__android,app_store_app,privacy_policy-00,privacy_policy,https://www.carters.com/customerservice/privacy-policy,prose,0,,,
191,play_store_app__t211803859,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.launcher.theme.t211803859&hl=en&gl=US,,0,,,
191,play_store_app__t211803859,play_store_app,privacy_policy-02,privacy_policy,https://www.cmcm.com/en/policies/privacy-policy?hl=en,prose,1,"This Privacy Policy (the “Policy”) describes how Cheetah Mobile Inc and its affiliates. (also referred to as “Cheetah,” “Company,” “we,” “us,” or “our”), collects, stores, uses and protects your in...",,
191,play_store_app__t211803859,play_store_app,app_ads_txt-03,app_ads_txt,https://www.cmcm.com/app-ads.txt,machine_readable,1,registry enumerates 199 named vendor(s),,
192,app_store_app__pioupiou,app_store_app,privacy_policy-00,privacy_policy,http://www.zanorg.com/privacy.html,prose,1,Do third parties see and/or have access to information obtained by the Application?,,
193,website__euronews-com,website,cookie_policy-14,cookie_policy,https://www.euronews.com:443/cookie-policy,structured,1,"Some of our partners are established outside the European Economic Area or process data on servers located in third countries, including the United States. Where such transfers occur, they are gove...",,
193,website__euronews-com,website,ads_txt-26,ads_txt,https://www.euronews.com:443/ads.txt,machine_readable,1,registry enumerates 104 named vendor(s),,
194,play_store_app__simple,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=black.silk.neat.simple&hl=en&gl=US,,0,,,
194,play_store_app__simple,play_store_app,privacy_policy-02,privacy_policy,https://www.cmcm.com/en/policies/ac09a0f0757f11eaa0e64fddb53be10e?hl=en,prose,1,"Do we disclose any information to outside parties? • We do not sell, trade, or otherwise transfer to outside parties your personal identifiable information. This does not include: • Trusted third p...",,
194,play_store_app__simple,play_store_app,app_ads_txt-03,app_ads_txt,https://www.cmcm.com/app-ads.txt,machine_readable,1,registry enumerates 199 named vendor(s),,
196,data_broker__sabio-london-limited,data_broker,privacy_policy-00,privacy_policy,https://www.sabioctv.com/privacypolicy,prose,1,"Moreover, if you contact us, a record of this correspondence may be kept. We use this information for the purpose intended. For example, if you ask us a question via the Website, we’ll use the info...",,
196,data_broker__sabio-london-limited,data_broker,do_not_sell-01,do_not_sell,https://www.sabioctv.com/do-not-sell-my-info,prose,1,"Home App Science® Resources Blog Strategy Guides One-Sheets About Leadership Offices Investors Schedule Meeting MENU Do Not Sell My Info Sabio engages in profiling, targeted advertising and the sal...",,
196,data_broker__sabio-london-limited,data_broker,sellers_json-17,sellers_json,https://www.sabioctv.com/sellers.json,machine_readable,1,registry enumerates 200 named vendor(s),,
197,play_store_app__app390668,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.andromo.dev235401.app390668&hl=en&gl=US,,0,,,
197,play_store_app__app390668,play_store_app,privacy_policy-02,privacy_policy,https://mydenandroid.wordpress.com/2017/03/14/61/,prose,1,"Only aggregated, anonymized data is periodically transmitted to external services to help us improve the Application and our service. We will share your information with third parties only in the w...",,
198,app_store_app__customerservicescourse,app_store_app,privacy_policy-00,privacy_policy,http://itssimpleapps.blogspot.com/p/customer-services-course-pr.html,prose,1,"This page is used to inform website visitors regarding our policies with the collection, use, and disclosure of Personal Information if anyone decided to use our Service.",,
199,app_store_app__camerafornikondslr,app_store_app,privacy_policy-00,privacy_policy,http://cristalkindom.blogspot.com/2017/11/privacy-policy.html,prose,1,"We do not share your personal information with anyone except to comply with the law, develop our products, or protect our rights.",,
200,website__tunein-com,website,privacy_policy-00,privacy_policy,https://privacy.tunein.com/policies/en/?name=privacy-policy,,0,,,
200,website__tunein-com,website,help_doc-01,help_doc,https://help.tunein.com/en/support/home,other_doc,0,,,
200,website__tunein-com,website,partners_page-19,partners_page,https://tunein.com/get-tunein/,other_doc,0,,,
200,website__tunein-com,website,sellers_json-20,sellers_json,http://tunein.com/sellers.json,machine_readable,1,registry enumerates 28 named vendor(s),,
201,data_broker__feedad-gmbh,data_broker,privacy_policy-00,privacy_policy,https://feedad.com/privacy/,prose,1,"This page informs you of our policies regarding the collection, use and disclosure of personal data when you use our Service and the choices you have associated with that data.",,
201,data_broker__feedad-gmbh,data_broker,sellers_json-21,sellers_json,https://api.feedad.com/sellers.json,machine_readable,1,registry enumerates 97 named vendor(s),,
202,play_store_app__guessthatsketch,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.apprope.guessthatsketch&hl=en&gl=US,,0,,,
202,play_store_app__guessthatsketch,play_store_app,privacy_policy-02,privacy_policy,http://apprope.com/apprope-privacy-policy/,prose,1,"This Privacy Policy (“ Privacy Policy ”) describes the types of information, including Personal Information, that Apprope gathers from you when you use Apprope websites (including http://apprope.co...",,
202,play_store_app__guessthatsketch,play_store_app,app_ads_txt-03,app_ads_txt,http://apprope.com/app-ads.txt,machine_readable,1,registry enumerates 180 named vendor(s),,
203,website__tanzania-adventure-com,website,privacy_policy-00,privacy_policy,https://www.tanzania-adventure.com/privacy-policy/,prose,1,"This page informs you of my policies regarding the collection, use, and disclosure of personal data when you use my Tanzania-Adventure, and the choices you have associated with that data. I know ho...",,
204,website__thieme-connect-com,website,privacy_policy-00,privacy_policy,https://www.thieme.com/en-us/data-privacy-statement/georg-thieme-verlag-kg,prose,1,"You can always unsubscribe by using the link listed at the end of every newsletter. No additional costs will occur other than those, according to the standard rates, for the transfer of your cancel...",,
205,app_store_app__herummy,app_store_app,privacy_policy-00,privacy_policy,http://www.jogamer.com/jojPrivacyPolicy.html,prose,1,"JOGAME LIMITED are dedicated to protecting the privacy rights of our online users (""users"" or ""you""). This Online Privacy Policy (""Privacy Policy"") has been crafted to inform you as to the ways we ...",,
205,app_store_app__herummy,app_store_app,app_ads_txt-01,app_ads_txt,http://www.jogamer.com/app-ads.txt,machine_readable,1,registry enumerates 1 named vendor(s),,
206,data_broker__bedrock-platform-ltd,data_broker,privacy_policy-00,privacy_policy,https://bedrockplatform.com/legal/privacy-notice/,prose,1,"This Privacy Notice describes how we collect, use, and share information about you when you use our website or our services.",,
206,data_broker__bedrock-platform-ltd,data_broker,cookie_policy-01,cookie_policy,https://bedrockplatform.com/legal/cookie-policy/,structured,1,Austin Scott Chief Commercial Officer Austin brings over 15 years of expertise in driving growth for digital media and SaaS platforms across global markets. With a strong background in both buy- an...,,
207,app_store_app__acs16fall,app_store_app,privacy_policy-00,privacy_policy,https://www.ativsoftware.com/legal/privacy-policy/,prose,1,"“Non-Personal Data” as used in this Privacy Policy is, therefore, any information that does not relate to a person and/or cannot be used to identify a person. When you interact with the Services, w...",,
208,app_store_app__curiosario,app_store_app,privacy_policy-00,privacy_policy,https://www.villavanilla.com/privacy-policy,prose,1,"This privacy policy discloses the privacy practices for this site and the games produced by Villavanilla S de RL including ""Chaneques"" and ""Blhexa"" games. This privacy policy applies solely to info...",,
209,data_broker__smartclip-hispania-s-l,data_broker,privacy_policy-00,privacy_policy,https://rgpd-smartclip.com/,prose,1,embedded vendor table names 7 org(s),,
210,app_store_app__alphanum,app_store_app,privacy_policy-00,privacy_policy,http://espacepublishing.com/appPrivacyPolicy.htm,prose,1,Do we disclose any information to outside parties?,,
211,website__imwealthbuilders-com,website,privacy_policy-00,privacy_policy,https://imwealthbuilders.com/legalstuff/index.html#content4-m,prose,1,"Again, disclosure of this material connection and the potential for compensation may not be made at every single possible opportunity.",,
212,data_broker__teads-france-sas,data_broker,privacy_policy-00,privacy_policy,https://privacy-policy.teads.com/,prose,1,"This Privacy Policy applies to Teads Inc. and to its affiliated subsidiaries (collectively, â Teads ,â or â we â, â us â, â our â). We operate in various offices around the world an...",,
212,data_broker__teads-france-sas,data_broker,subprocessor_list-01,subprocessor_list,https://privacy-policy.teads.com/subprocessors,,0,,,
213,data_broker__onetag-limited,data_broker,privacy_policy-00,privacy_policy,https://www.onetag.com/privacy-platform/,prose,1,Sharing your information,,
213,data_broker__onetag-limited,data_broker,sellers_json-21,sellers_json,https://www.onetag.net/sellers.json,machine_readable,1,registry enumerates 200 named vendor(s),,
214,app_store_app__nepali,app_store_app,privacy_policy-00,privacy_policy,https://sites.google.com/view/shihab-apps-privacy-policy,prose,1,The App may use Google advertising services (such as AdMob) to show ads.,,
215,play_store_app__grte,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=gov.nps.grte&hl=en&gl=US,,0,,,
215,play_store_app__grte,play_store_app,privacy_policy-02,privacy_policy,https://www.nps.gov/aboutus/privacy.htm,prose,1,"Secure .gov websites use HTTPS A lock ( ) or https:// means you've safely connected to the .gov website. Share sensitive information only on official, secure websites.",,
217,app_store_app__wakafstjitesvyatitelyamikolayachudotvortsyamirlkyskogo-58188,app_store_app,privacy_policy-00,privacy_policy,https://appsgeyser.com/privacy/,prose,1,"Your privacy is important to APPSGEYSER, its partners and affiliates (collectively APPSGEYSER, we, us, or our). This Privacy Policy is created to inform you of the type of information that APPSGEYS...",,
218,data_broker__data-circle,data_broker,privacy_policy-00,privacy_policy,https://www.data-circle.eu/en/privacy-policy,prose,1,"The data-circle.eu website is published by Data Circle SAS, with a share capital of €1,000, registered with the Paris Trade and Companies Register under number 978 284 313, and whose registered off...",,
219,website__bigpicturebigsound-com,website,privacy_policy-00,privacy_policy,https://www.bigpicturebigsound.com/privacy.shtml,prose,1,IP Addresses and Cookies Big Picture Big Sound currently identifies IP addresses and cookies (from visitors who allow cookies) in order to collect demographic and statistical information about visi...,,
219,website__bigpicturebigsound-com,website,ads_txt-21,ads_txt,https://www.bigpicturebigsound.com/ads.txt,machine_readable,1,registry enumerates 1 named vendor(s),,
220,website__prosebeforehos-com,website,privacy_policy-00,privacy_policy,https://www.pbh-network.com/privacy-policy,prose,1,"We use third-party advertising companies to serve ads when you visit our Web site. These companies may use aggregated information (not including your name, address, email address or telephone numbe...",,
220,website__prosebeforehos-com,website,ads_txt-21,ads_txt,https://www.pbh-network.com/ads.txt,machine_readable,1,registry enumerates 43 named vendor(s),,
221,data_broker__adnuntius-as,data_broker,privacy_policy-00,privacy_policy,https://adnuntius.com/privacy-policy,prose,1,"We respect people's right to privacy. We want you to be familiar with how we collect, use and share information, and the options available to you.",,
221,data_broker__adnuntius-as,data_broker,subprocessor_list-01,subprocessor_list,https://docs.adnuntius.com/other-useful-information/identification-and-privacy/privacy-details#sub-processors,structured,1,Segment Sharing,,
222,website__reflected-net,website,privacy_policy-00,privacy_policy,https://reflected.net/privacy_policy.php,prose,1,"We are publishing this version of the Reflected Privacy and Cookie Policy (the “Policy”) to disclose our practices and approach to cookies, data privacy and data protection.",,
222,website__reflected-net,website,do_not_sell-01,do_not_sell,https://reflected.net/donotsell.php,prose,0,,,
223,website__iphoneapplicationlist-com,website,privacy_policy-00,privacy_policy,https://iphoneapplicationlist.com/privacy-policy/,prose,1,An anonymized string created from your email address (also called a hash) may be provided to the Gravatar service to see if you are using it. The Gravatar service privacy policy is available here: ...,,
223,website__iphoneapplicationlist-com,website,help_doc-01,help_doc,https://iphoneapplicationlist.com/2026/02/24/apple-launches-sales-coach-app-for-iphone-with-ai-support-and-liquid-glass-design/,other_doc,0,"Whatnot iPhone App Review: Shop, Sell, and Connect in Real Time 2 min read February 2, 2026 Whatnot is a live shopping marketplace app for iPhone that lets users buy, sell, and interact around prod...",,
223,website__iphoneapplicationlist-com,website,ads_txt-22,ads_txt,https://iphoneapplicationlist.com/ads.txt,machine_readable,1,registry enumerates 1 named vendor(s),,
224,data_broker__tx-group-ag,data_broker,privacy_policy-00,privacy_policy,https://tx.group/data-privacy-policy-information-about-tx-data-offers/,prose,1,Investor Relations Back Investor Relations Overview Share information Share buyback Ad hoc media releases Reports and publications General Assembly Financial calendar Alternative key performance fi...,,
224,data_broker__tx-group-ag,data_broker,help_doc-01,help_doc,https://tx.group/career/pension/retiree-support/,other_doc,0,Investor Relations Back Investor Relations Overview Share information Share buyback Ad hoc media releases Reports and publications General Assembly Financial calendar Alternative key performance fi...,,
224,data_broker__tx-group-ag,data_broker,cookie_policy-02,cookie_policy,https://tx.group/cookie-policy/,prose,1,Investor Relations Back Investor Relations Overview Share information Share buyback Ad hoc media releases Reports and publications General Assembly Financial calendar Alternative key performance fi...,,
226,app_store_app__wallapp,app_store_app,privacy_policy-00,privacy_policy,https://sites.google.com/view/hich-dev/privacy-policy,prose,1,"For purposes of this Privacy Policy, “non-personal data” means information that does not directly identify you. The types of non-personal data Hich-Dev may collect and use include, but are not limi...",,
227,app_store_app__blockycopcraftrunningthief,app_store_app,privacy_policy-00,privacy_policy,http://www.vascogames.com/about-us/vasco-games-privacy-policy/,prose,1,"INTRO: Hello! Welcome to the Vasco Games Privacy Policy ‘’Your Privacy is important to us’’. This policy describes how Vasco Games and its other group companies (Girl Games-Vasco Games, Puzzle Game...",,
228,play_store_app__android-housecleaning,play_store_app,store_listing-00,store_listing,https://play.google.com/store/apps/details?id=net.fashiondollinc.android_housecleaning&hl=en&gl=US,structured,1,store-listing data-safety card (mirrors play_data_safety),,
228,play_store_app__android-housecleaning,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=net.fashiondollinc.android_housecleaning&hl=en&gl=US,structured,1,Data shared,,
228,play_store_app__android-housecleaning,play_store_app,privacy_policy-02,privacy_policy,https://www.fashiondollinc.net/privacy-policy,prose,1,"This Kids Privacy Policy is designated to provide you, the legal guardian of a child under the age of 13 years old, with guidance regarding our privacy policies and principles with respect to colle...",,
228,play_store_app__android-housecleaning,play_store_app,app_ads_txt-03,app_ads_txt,https://f002.backblazeb2.com/file/app-ads-txt/app-ads.txt,machine_readable,1,registry enumerates 185 named vendor(s),,
229,data_broker__sonares-gmbh,data_broker,privacy_policy-00,privacy_policy,https://sonares.org/en/data-protection/,structured,1,"To fully provide you with our offerings, it is necessary to collect, use, and store personal data. All personal and non-personal data (hereinafter referred to as ""data"") transmitted to us by users ...",,
230,app_store_app__dif16,app_store_app,privacy_policy-00,privacy_policy,https://donauinselfest.at/FAQ/,other_doc,0,,,
231,play_store_app__inspire,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.adobe.dpspubs.inspire&hl=en&gl=US,,0,,,
231,play_store_app__inspire,play_store_app,privacy_policy-02,privacy_policy,https://www.adobe.com/privacy/policy-linkfree.html,prose,1,https://main--cc--adobecom.aem.live/cc-shared/assets/img/adobe-corp-logo.svg | Adobe logo icon,,
231,play_store_app__inspire,play_store_app,app_ads_txt-03,app_ads_txt,https://www.adobe.com/app-ads.txt,machine_readable,1,registry enumerates 62 named vendor(s),,
232,play_store_app__bhc,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.caw.bhc&hl=en&gl=US,,0,,,
232,play_store_app__bhc,play_store_app,privacy_policy-02,privacy_policy,https://www.bayer.com/en/privacy-statement,prose,1,This is Bayer Bayer is a global enterprise with core competencies in the Life Science fields of health care and agriculture. About Us Our Mission & Strategy Dynamic Shared Ownership The Bayer Brand...,,
233,website__vanhoutte-be,website,privacy_policy-00,privacy_policy,https://vanhoutte.be/privacy,prose,1,Cookies are pieces of information that a website can transfer to an individual's computer hard drive for record keeping. Cookies can make websites easier to use by storing information about your pr...,,
233,website__vanhoutte-be,website,ads_txt-21,ads_txt,https://vanhoutte.be/ads.txt,machine_readable,1,registry enumerates 1 named vendor(s),,
234,data_broker__panxo-stacks-inc,data_broker,privacy_policy-00,privacy_policy,https://www.panxo.com/,prose,0,,,
234,data_broker__panxo-stacks-inc,data_broker,sellers_json-06,sellers_json,https://api.panxo.ai/sellers.json,machine_readable,1,registry enumerates 54 named vendor(s),,
234,data_broker__panxo-stacks-inc,data_broker,partners_page-02,partners_page,https://www.panxo.com/blog/panxo-for-search-early-access,other_doc,1,Preferred terms. Early access publishers lock in favorable revenue share terms that won't be available at general availability.,,
234,data_broker__panxo-stacks-inc,data_broker,do_not_sell-03,do_not_sell,https://www.panxo.com/ad-choices,prose,0,,,
235,website__guitarflash-com,website,privacy_policy-00,privacy_policy,https://www.gamesx.com.br/terms/privacy_en.asp,prose,1,"Games X (""www.gamesx.com.br"") knows that you care about how your personal information is used and shared, and we take your privacy seriously. Please read the following to learn more about our priva...",,
236,data_broker__transfon-ltd,data_broker,privacy_policy-00,privacy_policy,https://www.ampbid.com/privacy,prose,1,"Transfon Ltd, together with its software products (collectively referred to as ""Transfon,"" ""we,"" ""us,"" or ""our""), operates as a technology platform headquartered in the UK. Transfon uses various te...",,
236,data_broker__transfon-ltd,data_broker,ads_txt-21,ads_txt,https://www.ampbid.com/ads.txt,machine_readable,1,registry enumerates 1 named vendor(s),,
236,data_broker__transfon-ltd,data_broker,sellers_json-22,sellers_json,https://www.ampbid.com/sellers.json,machine_readable,1,registry enumerates 4 named vendor(s),,
237,play_store_app__hivetg,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.radios.hivetg&hl=en&gl=US,,0,,,
237,play_store_app__hivetg,play_store_app,privacy_policy-02,privacy_policy,http://appshelpsupport.blogspot.com/2017/01/app-permissions.html,prose,1,Android Advertising Id: the app may collect your device advertising Id to be shared with third parties that run ads on the app.,,
238,app_store_app__coloring,app_store_app,privacy_policy-00,privacy_policy,http://cofhjxfhkxfkhopro.blogspot.com/2017/11/privacy-policy.html,prose,1,Please note that we are not responsible for and have no control of any mobile application’s (including the Affiliated Application’s) privacy practices and have no control over how the developer of ...,,
239,app_store_app__speedbooster,app_store_app,privacy_policy-00,privacy_policy,https://sites.google.com/view/pup-vinago-speedbooster,prose,1,"In the following circumstances, we may disclose your personal information according to your wish or regulations by law:",,
240,website__yotpo-com,website,privacy_policy-00,privacy_policy,https://www.yotpo.com/privacy-policy/,prose,1,"This Privacy Policy describes how Yotpo Ltd. (together with its affiliated companies – “ Yotpo ”, “ we ”, “ our ” or “ us ”) collects, stores, uses, and discloses your personal data when you intera...",,
240,website__yotpo-com,website,help_doc-01,help_doc,https://support.yotpo.com/?utm_source=YotpoWeb&utm_medium=web-menu,other_doc,0,,,
240,website__yotpo-com,website,dpa-02,dpa,https://www.yotpo.com/data-processing-addendum/,prose,1,(k) “ Services ” means the services provided to Client by Processor in accordance with the Agreement.,,
240,website__yotpo-com,website,cookie_policy-03,cookie_policy,https://www.yotpo.com/cookie-policy/,prose,1,"Cookies may be set by us (first-party cookies) or by third-party providers who work with us (third-party cookies), either for the duration of your visit (session cookies) or for longer periods (per...",,
240,website__yotpo-com,website,subprocessor_list-04,subprocessor_list,https://www.yotpo.com/subprocessors/,structured,1,EU & UK data transfer mechanism,,
240,website__yotpo-com,website,do_not_sell-05,do_not_sell,https://www.yotpo.com/,,0,,,
240,website__yotpo-com,website,partners_page-06,partners_page,https://www.yotpo.com/partners/,other_doc,1,"Set your clients up for success with the leading eCommerce marketing and retention platform, while you scale your business through lead generation, rev-share, and co-marketing. Grow through the par...",,
241,data_broker__quantyoo-gmbh-co-kg,data_broker,privacy_policy-00,privacy_policy,https://quantyoo.de:443/gdpr,,0,,,
241,data_broker__quantyoo-gmbh-co-kg,data_broker,help_doc-01,help_doc,https://quantyoo.de/#faq,other_doc,0,,,
241,data_broker__quantyoo-gmbh-co-kg,data_broker,partners_page-06,partners_page,https://quantyoo.de/partners,other_doc,0,,,
242,data_broker__seeding-alliance-gmbh,data_broker,privacy_policy-00,privacy_policy,https://seeding-alliance.de/datenschutz/,prose,0,"Wenn du ein digitales Angebot aufrufst, werden durch den auf deinem Endgerät zum Einsatz kommenden Browser oder die jeweilige App über das sogenannte Hypertext Transfer Protocol (Secure) (HTTP(S)) ...",,
242,data_broker__seeding-alliance-gmbh,data_broker,sellers_json-21,sellers_json,https://seeding-alliance.de/sellers.json,machine_readable,1,registry enumerates 169 named vendor(s),,
243,website__world-heart-federation-org,website,privacy_policy-01,privacy_policy,https://world-heart-federation.org/privacy-policy/,prose,1,"2.3 – We may process information contained in any enquiry you submit to us regarding goods and/or services (“ enquiry data “). The enquiry data may be processed for the purposes of offering, market...",,
243,website__world-heart-federation-org,website,partners_page-19,partners_page,https://world-heart-federation.org/,other_doc,0,"We believe every human being should have access to the information, care and treatment they need to keep their heart healthy, regardless of race, nationality, gender, age, education or income. At t...",,
244,website__arabshow-org,website,privacy_policy-00,privacy_policy,http://privacypolicy.news/privacy-policy.html,prose,1,"Cookies. Third parties may be placing or reading ""cookies"" on your web browser. Cookies are alphanumeric identifiers that are transferred to your computer's hard drive through your web browser to e...",,
244,website__arabshow-org,website,subprocessor_list-01,subprocessor_list,https://arabshow.org/subprocessors,,0,,,
245,app_store_app__fbmessenger,app_store_app,privacy_policy-00,privacy_policy,http://www.getjibjab.com/legal/notices/,prose,1,"Any use, duplication, or disclosure by the United States Government is subject to the restrictions set forth in DFARS 252.227-7013(c)(1)(ii) and FAR 52.227-19.",,
246,play_store_app__nexus,play_store_app,play_data_safety-01,play_data_safety,https://play.google.com/store/apps/datasafety?id=com.remind4u2.list.sounds.nexus&hl=en&gl=US,,0,,,
246,play_store_app__nexus,play_store_app,privacy_policy-02,privacy_policy,https://sites.google.com/view/remind4u2,prose,1,"""remind4u2"" does not share or distribute any information or documents about individual users with any third party, except to comply with applicable laws or valid legal processes or to protect the p...",,
247,website__vertoz-com,website,privacy_policy-00,privacy_policy,https://www.vertoz.com/privacy-policy/,prose,1,"We are concerned about privacy issues and want you to be familiar with how we collect, use and share information we receive about our clients and users and the options available to you. If you have...",,
247,website__vertoz-com,website,do_not_sell-01,do_not_sell,https://www.vertoz.com/opt-out/,prose,0,"If you opt-out, you will still see ads, including contextually tailored ads (i.e., ads tailored to the current app or website you are viewing) and ads based on your current location. They just may ...",,
247,website__vertoz-com,website,sellers_json-17,sellers_json,https://www.vertoz.com/sellers.json,machine_readable,1,registry enumerates 200 named vendor(s),,
248,app_store_app__ecp2016,app_store_app,privacy_policy-00,privacy_policy,http://26games.net/privacypolicy/,prose,1,Yes. Cookies are small files that a site or its service provider transfers to your computer's hard drive through your Web browser (if you allow) that enables the site's or service provider's system...,,
250,data_broker__oracle-advertising,data_broker,privacy_policy-00,privacy_policy,https://www.oracle.com/contracts/data-services/,,0,,,
250,data_broker__oracle-advertising,data_broker,help_doc-01,help_doc,https://www.oracle.com/corporate/contact/help.html,other_doc,1,Account Issues I can’t log in or says ‘Invalid Login’ when trying to sign in to Oracle Cloud We have separate accounts depending on the system being accessed: Cloud Account: This is used by Oracle ...,,
